城市,community_id,first_exposure_year,available_years_after_first,bottom_years_total,longest_bottom_streak,persistent_bottom_3plus,immediate_repeat_after_first,any_repeat_after_first,reentry_after_gap,eligible_one_step,path_one_shot,path_short_repeat_nonpersistent,path_continuous_persistent,path_fragmented_persistent
上海,上海||浦东||泥城镇||云帆花苑,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||泥城镇||云帆雅苑,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||泥城镇||云松景庭,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||泥城镇||云松翠庭,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||泥城镇||云树欣居,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||泥城镇||云锦丽苑,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||泥城镇||云锦佳苑,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||泥城镇||云锦名苑,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||泥城镇||云锦新苑,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||泥城镇||云锦雅苑,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||泥城镇||泥城苑,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||泥城镇||清风丽苑,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||泥城镇||清风雅苑,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||泥城镇||荷风翠庭,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||泥城镇||蓝色城邦(公寓),2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||航头||东升家园(三期),2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||浦东||航头||昱丽家园,2020,2,1,1,False,False,False,False,True,True,False,False,False
上海,上海||浦东||航头||鹤沙航城航武嘉园,2020,2,1,1,False,False,False,False,True,True,False,False,False
上海,上海||浦东||金桥||碧云东壹栋,2018,4,3,3,True,True,True,False,True,False,False,True,False
上海,上海||浦东||高行||连城新苑,2018,4,1,1,False,False,False,False,True,True,False,False,False
上海,上海||金山||金山||滨海一村,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||金山||金山||滨海二村,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||闵行||古美||中友嘉园,2022,0,1,1,False,,,,False,True,False,False,False
上海,上海||闵行||吴泾||万乐城(商业类),2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||闵行||浦江||万科早城(一期),2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||闵行||浦江||万科早城(二期),2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||闵行||浦江||旭辉浦江国际广场(酒店式公寓),2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||闵行||老闵行||凤庆小区,2020,2,1,1,False,False,False,False,True,True,False,False,False
上海,上海||闵行||老闵行||康乐花园(闵行),2020,2,1,1,False,False,False,False,True,True,False,False,False
上海,上海||闵行||老闵行||昆阳小区,2018,4,4,4,True,True,True,False,True,False,False,True,False
上海,上海||闵行||老闵行||景谷苑,2019,3,2,2,False,True,True,False,True,False,True,False,False
上海,上海||闵行||老闵行||红旗三村,2020,2,1,1,False,False,False,False,True,True,False,False,False
上海,上海||闵行||老闵行||红旗五村,2020,2,1,1,False,False,False,False,True,True,False,False,False
上海,上海||闵行||老闵行||红旗小区,2020,2,1,1,False,False,False,False,True,True,False,False,False
上海,上海||闵行||老闵行||马桥景城馨苑,2018,4,2,1,False,False,True,True,True,False,True,False,False
上海,上海||青浦||华新||新丰公寓,2018,4,3,3,True,True,True,False,True,False,False,True,False
上海,上海||青浦||夏阳||仁恒运杰河滨花园,2018,4,1,1,False,False,False,False,True,True,False,False,False
上海,上海||青浦||夏阳||佳乐苑,2020,2,1,1,False,False,False,False,True,True,False,False,False
上海,上海||青浦||夏阳||华骥苑,2018,4,4,4,True,True,True,False,True,False,False,True,False
上海,上海||青浦||夏阳||吉富绅花园,2020,2,1,1,False,False,False,False,True,True,False,False,False
上海,上海||青浦||夏阳||城东新村一村,2020,2,1,1,False,False,False,False,True,True,False,False,False
上海,上海||青浦||夏阳||城东新村（三区）,2019,3,1,1,False,False,False,False,True,True,False,False,False
上海,上海||青浦||夏阳||夏阳湖国际花园,2019,3,2,2,False,True,True,False,True,False,True,False,False
上海,上海||青浦||夏阳||怡田小区,2020,2,1,1,False,False,False,False,True,True,False,False,False
上海,上海||青浦||夏阳||桂花园(青浦),2018,4,3,3,True,True,True,False,True,False,False,True,False
上海,上海||青浦||夏阳||梦丹苑,2018,4,3,3,True,True,True,False,True,False,False,True,False
上海,上海||青浦||夏阳||界泾港新村,2019,3,1,1,False,False,False,False,True,True,False,False,False
上海,上海||青浦||夏阳||蓬莱山庄,2019,3,3,3,True,True,True,False,True,False,False,True,False
上海,上海||青浦||夏阳||运杰城市花园,2018,4,3,3,True,True,True,False,True,False,False,True,False
上海,上海||青浦||夏阳||金地格林郡,2020,2,1,1,False,False,False,False,True,True,False,False,False
上海,上海||青浦||夏阳||顺驰蓝湾,2019,3,1,1,False,False,False,False,True,True,False,False,False
上海,上海||青浦||朱家角||东方庭院(别墅),2018,4,4,4,True,True,True,False,True,False,False,True,False
上海,上海||青浦||朱家角||文苑,2018,4,4,4,True,True,True,False,True,False,False,True,False
上海,上海||青浦||朱家角||海上湾闻涧,2018,4,4,4,True,True,True,False,True,False,False,True,False
上海,上海||青浦||朱家角||海上郡,2018,4,3,3,True,True,True,False,True,False,False,True,False
上海,上海||青浦||朱家角||珠溪新苑,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||青浦||朱家角||证大朱家角西镇,2018,4,2,1,False,False,True,True,True,False,True,False,False
上海,上海||青浦||朱家角||锦苑,2019,3,2,2,False,True,True,False,True,False,True,False,False
上海,上海||青浦||白鹤||绿地启航城,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||青浦||白鹤||绿地时代名邸,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||青浦||盈浦||万寿新村(青浦),2019,3,2,2,False,True,True,False,True,False,True,False,False
上海,上海||青浦||盈浦||盈中新村,2020,2,1,1,False,False,False,False,True,True,False,False,False
上海,上海||青浦||赵巷||崧泽华城佳福雅苑（二区）,2018,4,3,3,True,True,True,False,True,False,False,True,False
上海,上海||青浦||赵巷||崧泽华城佳福雅苑（五区）,2018,4,2,1,False,False,True,True,True,False,True,False,False
上海,上海||青浦||赵巷||崧泽华城佳福雅苑（六区）,2018,4,3,3,True,True,True,False,True,False,False,True,False
上海,上海||青浦||赵巷||崧泽华城华中苑,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||青浦||赵巷||崧泽华城逸泰雅苑,2018,4,2,1,False,False,True,True,True,False,True,False,False
上海,上海||青浦||赵巷||崧泽华城逸泰雅苑（二期）,2020,2,1,1,False,False,False,False,True,True,False,False,False
上海,上海||青浦||赵巷||泷湾苑,2018,4,3,3,True,True,True,False,True,False,False,True,False
上海,上海||青浦||香花桥||都汇华庭,2018,4,5,5,True,True,True,False,True,False,False,True,False
上海,上海||静安||静安寺||爱俪轩,2021,1,1,1,False,False,False,False,True,True,False,False,False
上海,上海||黄浦||打浦桥||思南新苑,2022,0,1,1,False,,,,False,True,False,False,False
上海,上海||黄浦||豫园||士林华苑,2022,0,1,1,False,,,,False,True,False,False,False
丹东,丹东||元宝区||元宝区||兴隆小区,2020,2,1,1,False,False,False,False,True,True,False,False,False
丹东,丹东||元宝区||元宝区||城隍庙小区,2019,3,2,1,False,False,True,True,True,False,True,False,False
丹东,丹东||元宝区||元宝区||绸二新区南区,2022,0,1,1,False,,,,False,True,False,False,False
丹东,丹东||元宝区||元宝区||虹桥小区,2020,2,1,1,False,False,False,False,True,True,False,False,False
丹东,丹东||元宝区||元宝区||鸭纸小区,2020,2,2,2,False,True,True,False,True,False,True,False,False
丹东,丹东||振兴区||振兴区||工业小区,2021,1,1,1,False,False,False,False,True,True,False,False,False
丹东,丹东||振兴区||振兴区||桃铁社区,2018,4,2,1,False,False,True,True,True,False,True,False,False
丹东,丹东||振兴区||振兴区||永昌社区,2018,4,1,1,False,False,False,False,True,True,False,False,False
丹东,丹东||振兴区||振兴区||港湾小区,2021,1,1,1,False,False,False,False,True,True,False,False,False
丹东,丹东||振兴区||振兴区||盐库小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
丹东,丹东||振兴区||振兴区||银杏佳园,2018,4,3,3,True,True,True,False,True,False,False,True,False
丹东,丹东||振安区||振安区||东平嘉苑,2018,4,1,1,False,False,False,False,True,True,False,False,False
丹东,丹东||振安区||振安区||御鑫源,2018,4,1,1,False,False,False,False,True,True,False,False,False
保定,保定||涿州||涿州||翡翠滨江,2018,4,2,2,False,True,True,False,True,False,True,False,False
保定,保定||涿州||涿州||蓝天美林湾,2018,4,2,1,False,False,True,True,True,False,True,False,False
北京,北京||东城||朝阳门内||朝内大街136号院,2020,2,1,1,False,False,False,False,True,True,False,False,False
北京,北京||丰台||丰台其它||东山坡一里,2018,4,2,1,False,False,True,True,True,False,True,False,False
北京,北京||丰台||丰台其它||东山坡二里,2020,2,2,2,False,True,True,False,True,False,True,False,False
北京,北京||丰台||丰台其它||南宫雅苑一期,2019,3,1,1,False,False,False,False,True,True,False,False,False
北京,北京||丰台||丰台其它||南宫雅苑二期,2018,4,2,2,False,True,True,False,True,False,True,False,False
北京,北京||丰台||丰台其它||崔村一里,2020,2,3,3,True,True,True,False,True,False,False,True,False
北京,北京||丰台||丰台其它||张郭庄小区,2022,0,1,1,False,,,,False,True,False,False,False
北京,北京||丰台||丰台其它||永兴里,2020,2,3,3,True,True,True,False,True,False,False,True,False
北京,北京||丰台||丰台其它||珠江御景,2019,3,1,1,False,False,False,False,True,True,False,False,False
北京,北京||丰台||岳各庄||大成时代公馆,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||丰台||岳各庄||红庭,2022,0,1,1,False,,,,False,True,False,False,False
北京,北京||丰台||成寿寺||鑫源国际,2022,0,1,1,False,,,,False,True,False,False,False
北京,北京||丰台||玉泉营||三环新城4号院,2022,0,1,1,False,,,,False,True,False,False,False
北京,北京||丰台||青塔||熙公馆,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||亦庄开发区||亦庄||力宝广场,2018,4,4,3,True,True,True,True,True,False,False,True,False
北京,北京||亦庄开发区||亦庄||君安国际,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||亦庄开发区||亦庄||国融国际,2018,4,3,3,True,True,True,False,True,False,False,True,False
北京,北京||亦庄开发区||亦庄||荣京丽都,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||亦庄开发区||亦庄||锋创科技园,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||大兴||亦庄||金色漫香林六期,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||大兴||南中轴机场商务区||格林云墅,2019,3,1,1,False,False,False,False,True,True,False,False,False
北京,北京||大兴||南中轴机场商务区||蓝桥驿苑,2018,4,3,2,True,True,True,True,True,False,False,False,True
北京,北京||大兴||南中轴机场商务区||金色漫香郡北区,2019,3,2,1,False,False,True,True,True,False,True,False,False
北京,北京||大兴||南中轴机场商务区||金色漫香郡南区,2018,4,2,2,False,True,True,False,True,False,True,False,False
北京,北京||大兴||南中轴机场商务区||首地浣溪谷,2018,4,4,3,True,True,True,True,True,False,False,True,False
北京,北京||大兴||大兴其它||i立方,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||大兴||大兴其它||福苑小区,2018,4,1,1,False,False,False,False,True,True,False,False,False
北京,北京||大兴||大兴新机场||众美城,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||大兴||大兴新机场||富力丹麦小镇D区,2018,4,4,2,True,True,True,True,True,False,False,False,True
北京,北京||大兴||大兴新机场||富力华庭苑西区,2018,4,4,3,True,True,True,True,True,False,False,True,False
北京,北京||大兴||大兴新机场||御园C区,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||大兴||大兴新机场||隆盛园,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||大兴||大兴新机场||龙熙顺景丁区,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||大兴||天宫院||保利春天派,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||大兴||天宫院||天宫院小区,2018,4,2,2,False,True,True,False,True,False,True,False,False
北京,北京||大兴||天宫院||新源时代,2018,4,1,1,False,False,False,False,True,True,False,False,False
北京,北京||大兴||天宫院||熙兆大厦,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||大兴||天宫院||珺悦国际,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||大兴||旧宫||东亚五环国际,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||大兴||旧宫||佳和园老区,2018,4,1,1,False,False,False,False,True,True,False,False,False
北京,北京||大兴||旧宫||清逸园甲区,2019,3,1,1,False,False,False,False,True,True,False,False,False
北京,北京||大兴||枣园||先锋公寓,2018,4,5,5,True,True,True,False,True,False,False,True,False
北京,北京||大兴||枣园||双河北里,2018,4,4,2,True,True,True,True,True,False,False,False,True
北京,北京||大兴||枣园||团河苑,2018,4,1,1,False,False,False,False,True,True,False,False,False
北京,北京||大兴||枣园||康庄路52号院,2018,4,1,1,False,False,False,False,True,True,False,False,False
北京,北京||大兴||枣园||新安里,2018,4,4,4,True,True,True,False,True,False,False,True,False
北京,北京||大兴||枣园||波普公社,2018,4,5,5,True,True,True,False,True,False,False,True,False
