cutoff_q,permutation_id,null_type,mae,pearson,observed_pathway_active_mae,observed_mae_percentile_in_null
0.1,155,sequence_permutation_preserve_city_year_counts,0.04575209448665144,-0.4464759059368681,0.021282455000941652,0.0
0.1,156,sequence_permutation_preserve_city_year_counts,0.04469771144138582,0.49149025021951465,0.021282455000941652,0.0
0.1,157,sequence_permutation_preserve_city_year_counts,0.04805295125529027,0.18111163230694113,0.021282455000941652,0.0
0.1,158,sequence_permutation_preserve_city_year_counts,0.046706778276907085,0.17358982273386567,0.021282455000941652,0.0
0.1,159,sequence_permutation_preserve_city_year_counts,0.047970731535041805,-0.5283655983819617,0.021282455000941652,0.0
0.1,160,sequence_permutation_preserve_city_year_counts,0.04246265940347891,-0.17690405741611823,0.021282455000941652,0.0
0.1,161,sequence_permutation_preserve_city_year_counts,0.04656781007374174,-0.09017858058538913,0.021282455000941652,0.0
0.1,162,sequence_permutation_preserve_city_year_counts,0.04450303171113938,0.015625366230462484,0.021282455000941652,0.0
0.1,163,sequence_permutation_preserve_city_year_counts,0.04392204743378124,0.2682247003403355,0.021282455000941652,0.0
0.1,164,sequence_permutation_preserve_city_year_counts,0.045106306853529204,0.5165912879398462,0.021282455000941652,0.0
0.1,165,sequence_permutation_preserve_city_year_counts,0.044162072892590463,-0.03501342146501822,0.021282455000941652,0.0
0.1,166,sequence_permutation_preserve_city_year_counts,0.04303113987750893,-0.3800430593400973,0.021282455000941652,0.0
0.1,167,sequence_permutation_preserve_city_year_counts,0.043866260334826226,-0.02503351545098676,0.021282455000941652,0.0
0.1,168,sequence_permutation_preserve_city_year_counts,0.0463077178751756,0.4368215421253638,0.021282455000941652,0.0
0.1,169,sequence_permutation_preserve_city_year_counts,0.04691859694875298,-0.44824092764026113,0.021282455000941652,0.0
